CID,POSTALCODE,LOTSIZEACRES,YEARBUILT,BEDS,BATHS,SALESPRICE,SALEDATE,LOANAMOUNT,LENDERTYPE,LOANTYPE,PROPERTYTYPE,ESTIMATEDVALUE,ESTIMATIONDATE,CONFIDENCESCORE
060011269283,92352,0.233,1971,3,2.00,266000,20240706,279200,Mortgage company,Unknown,Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,175500,20240706,42100,Bank,Credit Line (Revolving),Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,350000,20240706,42100,Bank,Credit Line (Revolving),Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,266000,20240706,42100,Bank,Credit Line (Revolving),Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,175500,20240706,336800,Bank,"Fannie Mae/Freddie Mac (Code phased out because Fannie Mae does not originate loans directly to borrowers or investors. Most ""new conventional"" loans meet their general underwriting guidelines.)",Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,350000,20240706,336800,Bank,"Fannie Mae/Freddie Mac (Code phased out because Fannie Mae does not originate loans directly to borrowers or investors. Most ""new conventional"" loans meet their general underwriting guidelines.)",Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,266000,20240706,336800,Bank,"Fannie Mae/Freddie Mac (Code phased out because Fannie Mae does not originate loans directly to borrowers or investors. Most ""new conventional"" loans meet their general underwriting guidelines.)",Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,175500,20240706,200000,Mortgage company,New Conventional,Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,350000,20240706,200000,Mortgage company,New Conventional,Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,266000,20240706,200000,Mortgage company,New Conventional,Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,175500,20240706,34900,Mortgage company,Credit Line (Revolving),Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,350000,20240706,34900,Mortgage company,Credit Line (Revolving),Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,266000,20240706,34900,Mortgage company,Credit Line (Revolving),Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,175500,20240706,212800,Mortgage company,Unknown,Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,350000,20240706,212800,Mortgage company,Unknown,Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,266000,20240706,212800,Mortgage company,Unknown,Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,175500,20240706,280000,Mortgage company,Unknown,Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,350000,20240706,280000,Mortgage company,Unknown,Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,266000,20240706,280000,Mortgage company,Unknown,Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,175500,20240706,279200,Mortgage company,Unknown,Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,350000,20240706,279200,Mortgage company,Unknown,Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,266000,20240706,279200,Mortgage company,Unknown,Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,175500,20240706,42100,Bank,Credit Line (Revolving),Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,350000,20240706,42100,Bank,Credit Line (Revolving),Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,266000,20240706,42100,Bank,Credit Line (Revolving),Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,175500,20240706,336800,Bank,"Fannie Mae/Freddie Mac (Code phased out because Fannie Mae does not originate loans directly to borrowers or investors. Most ""new conventional"" loans meet their general underwriting guidelines.)",Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,350000,20240706,336800,Bank,"Fannie Mae/Freddie Mac (Code phased out because Fannie Mae does not originate loans directly to borrowers or investors. Most ""new conventional"" loans meet their general underwriting guidelines.)",Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,266000,20240706,336800,Bank,"Fannie Mae/Freddie Mac (Code phased out because Fannie Mae does not originate loans directly to borrowers or investors. Most ""new conventional"" loans meet their general underwriting guidelines.)",Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,175500,20240706,200000,Mortgage company,New Conventional,Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,350000,20240706,200000,Mortgage company,New Conventional,Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,266000,20240706,200000,Mortgage company,New Conventional,Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,175500,20240706,34900,Mortgage company,Credit Line (Revolving),Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,350000,20240706,34900,Mortgage company,Credit Line (Revolving),Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,266000,20240706,34900,Mortgage company,Credit Line (Revolving),Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,175500,20240706,212800,Mortgage company,Unknown,Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,350000,20240706,212800,Mortgage company,Unknown,Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,266000,20240706,212800,Mortgage company,Unknown,Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,175500,20240706,280000,Mortgage company,Unknown,Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,350000,20240706,280000,Mortgage company,Unknown,Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,266000,20240706,280000,Mortgage company,Unknown,Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,175500,20240706,279200,Mortgage company,Unknown,Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,350000,20240706,279200,Mortgage company,Unknown,Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,266000,20240706,279200,Mortgage company,Unknown,Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,175500,20240706,42100,Bank,Credit Line (Revolving),Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,350000,20240706,42100,Bank,Credit Line (Revolving),Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,266000,20240706,42100,Bank,Credit Line (Revolving),Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,175500,20240706,336800,Bank,"Fannie Mae/Freddie Mac (Code phased out because Fannie Mae does not originate loans directly to borrowers or investors. Most ""new conventional"" loans meet their general underwriting guidelines.)",Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,350000,20240706,336800,Bank,"Fannie Mae/Freddie Mac (Code phased out because Fannie Mae does not originate loans directly to borrowers or investors. Most ""new conventional"" loans meet their general underwriting guidelines.)",Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,266000,20240706,336800,Bank,"Fannie Mae/Freddie Mac (Code phased out because Fannie Mae does not originate loans directly to borrowers or investors. Most ""new conventional"" loans meet their general underwriting guidelines.)",Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,175500,20240706,200000,Mortgage company,New Conventional,Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,350000,20240706,200000,Mortgage company,New Conventional,Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,266000,20240706,200000,Mortgage company,New Conventional,Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,175500,20240706,34900,Mortgage company,Credit Line (Revolving),Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,350000,20240706,34900,Mortgage company,Credit Line (Revolving),Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,266000,20240706,34900,Mortgage company,Credit Line (Revolving),Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,175500,20240706,212800,Mortgage company,Unknown,Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,350000,20240706,212800,Mortgage company,Unknown,Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,266000,20240706,212800,Mortgage company,Unknown,Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,175500,20240706,280000,Mortgage company,Unknown,Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,350000,20240706,280000,Mortgage company,Unknown,Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,266000,20240706,280000,Mortgage company,Unknown,Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,175500,20240706,279200,Mortgage company,Unknown,Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,350000,20240706,279200,Mortgage company,Unknown,Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,266000,20240706,279200,Mortgage company,Unknown,Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,175500,20240706,42100,Bank,Credit Line (Revolving),Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,350000,20240706,42100,Bank,Credit Line (Revolving),Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,266000,20240706,42100,Bank,Credit Line (Revolving),Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,175500,20240706,336800,Bank,"Fannie Mae/Freddie Mac (Code phased out because Fannie Mae does not originate loans directly to borrowers or investors. Most ""new conventional"" loans meet their general underwriting guidelines.)",Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,350000,20240706,336800,Bank,"Fannie Mae/Freddie Mac (Code phased out because Fannie Mae does not originate loans directly to borrowers or investors. Most ""new conventional"" loans meet their general underwriting guidelines.)",Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,266000,20240706,336800,Bank,"Fannie Mae/Freddie Mac (Code phased out because Fannie Mae does not originate loans directly to borrowers or investors. Most ""new conventional"" loans meet their general underwriting guidelines.)",Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,175500,20240706,200000,Mortgage company,New Conventional,Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,350000,20240706,200000,Mortgage company,New Conventional,Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,266000,20240706,200000,Mortgage company,New Conventional,Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,175500,20240706,34900,Mortgage company,Credit Line (Revolving),Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,350000,20240706,34900,Mortgage company,Credit Line (Revolving),Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,266000,20240706,34900,Mortgage company,Credit Line (Revolving),Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,175500,20240706,212800,Mortgage company,Unknown,Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,350000,20240706,212800,Mortgage company,Unknown,Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,266000,20240706,212800,Mortgage company,Unknown,Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,175500,20240706,280000,Mortgage company,Unknown,Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,350000,20240706,280000,Mortgage company,Unknown,Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,266000,20240706,280000,Mortgage company,Unknown,Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,175500,20240706,279200,Mortgage company,Unknown,Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,350000,20240706,279200,Mortgage company,Unknown,Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,266000,20240706,279200,Mortgage company,Unknown,Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,175500,20240706,42100,Bank,Credit Line (Revolving),Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,350000,20240706,42100,Bank,Credit Line (Revolving),Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,266000,20240706,42100,Bank,Credit Line (Revolving),Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,175500,20240706,336800,Bank,"Fannie Mae/Freddie Mac (Code phased out because Fannie Mae does not originate loans directly to borrowers or investors. Most ""new conventional"" loans meet their general underwriting guidelines.)",Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,350000,20240706,336800,Bank,"Fannie Mae/Freddie Mac (Code phased out because Fannie Mae does not originate loans directly to borrowers or investors. Most ""new conventional"" loans meet their general underwriting guidelines.)",Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,266000,20240706,336800,Bank,"Fannie Mae/Freddie Mac (Code phased out because Fannie Mae does not originate loans directly to borrowers or investors. Most ""new conventional"" loans meet their general underwriting guidelines.)",Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,175500,20240706,200000,Mortgage company,New Conventional,Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,350000,20240706,200000,Mortgage company,New Conventional,Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,266000,20240706,200000,Mortgage company,New Conventional,Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,175500,20240706,34900,Mortgage company,Credit Line (Revolving),Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,350000,20240706,34900,Mortgage company,Credit Line (Revolving),Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,266000,20240706,34900,Mortgage company,Credit Line (Revolving),Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,175500,20240706,212800,Mortgage company,Unknown,Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,350000,20240706,212800,Mortgage company,Unknown,Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,266000,20240706,212800,Mortgage company,Unknown,Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,175500,20240706,280000,Mortgage company,Unknown,Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,350000,20240706,280000,Mortgage company,Unknown,Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,266000,20240706,280000,Mortgage company,Unknown,Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,175500,20240706,279200,Mortgage company,Unknown,Residential,601730,20250601,92
060011269283,92352,0.233,1971,3,2.00,350000,20240706,279200,Mortgage company,Unknown,Residential,601730,20250601,92
